p_village_98|里贝拜北
p_village_99|里贝拜南
p_village_100|东拜顿
p_village_101|顿斯拜西
p_village_102|彻弗·布立吞东
p_village_103|彻弗·布立吞·西
p_village_104|杜夫林拜北
p_village_105|都柏林拜南
p_village_106|彻弗·迪夫东
p_village_107|彻弗·迪夫·西
p_village_108|埃弗翰 东
p_village_109|埃弗翰西
p_village_110|多尔翰东
p_village_111|多尔翰西斯特
p_village_112|伦敦翰北
p_village_113|伦敦翰南
p_village_114|彻弗·蒙·东
p_village_115|彻弗·蒙·西
p_village_116|顿翰北
p_village_117|顿翰南
p_village_118|巴尔·斯昆东
p_village_119|巴尔·斯昆西
p_village_120|维坦翰北
p_village_121|威坦翰 南部
p_village_122|彻弗·波斯文厄东
p_village_123|彻弗·波斯文赫斯特
p_village_124|巴尔·凯尼赫恩
p_village_125|巴尔·凯尼赫南
p_village_126|巴尔·里格蒙德·诺斯
p_village_127|巴尔·里格蒙德南
p_village_128|巴尔·凯尔特尔东
p_village_129|巴尔·凯尔特尔西
p_village_130|巴尔·梅斯图东
p_village_131|巴尔·梅斯图西
p_village_132|彻弗·梅瓜伊德·东
p_village_133|彻弗·梅瓜伊德·西
p_village_134|汤姆翰东
p_village_135|汤姆翰南
p_village_136|巴尔·凯塞尔东
p_village_137|巴尔·凯塞尔西
p_village_138|巴尔·艾利赫东
p_village_139|巴尔·艾利赫西
p_village_140|彻弗·布瑞赫尼奥格东
p_village_141|彻弗·布瑞赫尼奥格西
p_village_142|贝班翰诺斯
p_village_143|贝班翰南
p_village_144|巴尔·克鲁阿翰东
p_village_145|巴尔·克鲁阿翰西
p_village_146|巴尔·特马尔北
p_village_147|巴尔·特马尔南
p_village_148|西伦翰东
p_village_149|西翰·基伦
p_village_150|多克辛顿
p_salt_mine|盐矿
p_four_ways_inn|四路客栈
p_test_scene|测试场景
p_battlefields|战场
p_frisa_beach|弗里西亚海滩
p_farmland|乌尔夫的翰
p_boar_grove|波尔赫斯特
p_readingum|雷丁顿
p_aescesdun|埃斯切斯顿
p_mega_danishrmy|大夏季军
p_battle_stones|石罗
p_farmland_special|农田
p_roman_fort|罗马堡垒
p_troll_bridge|特罗尔津
p_circle_mystic1|神秘圆圈
p_celidon_forest|古石
p_hidden_valley|奇异废墟
p_quarry1|采石场
p_quarry2|采石场
p_quarry3|采石场
p_quarry4|采石场
p_saltmine1|盐矿
p_saltmine2|盐矿
p_saltmine3|盐矿
p_saltmine4|盐矿
p_lumbercamp1|伐木营地
p_lumbercamp2|伐木营地
p_lumbercamp3|伐木营地
p_lumbercamp4|伐木营地
p_farmsteadsp1|农场stead
p_farmsteadsp2|农场stead
p_farmsteadsp3|农场stead
p_farmsteadsp4|农场stead
p_farmsteadsp5|农场stead
p_farmsteadsp6|农场stead
p_farmsteadsp7|农场stead
p_farmsteadsp8|农场stead
p_farmsteadsp9|农场stead
p_hadrian_wall1|哈德良长城
p_bjorn_camp|比约恩的营地
p_snotingaham_siege|斯诺廷翰围城
p_odin_cave|奥丁的洞穴
p_stonemonumento|石碑
p_forestbattle|森林之战
p_the_thing|大会
p_dhorak_keep|多拉克城堡
p_training_ground|训练场
p_training_ground_1|训练场
p_training_ground_2|训练村
p_training_ground_3|训练场
p_training_ground_4|训练湖
p_training_ground_5|训练营
p_monasterio1|白屋
p_monasterio2|威利布罗德
p_monasterio3|多莫克
p_monasterio4|林迪斯法恩
p_monasterio5|阿波克罗桑
p_monasterio6|彼得斯
p_monasterio7|阿普内特吉格
p_monasterio8|兰特欧德格
p_monasterio9|伊尼斯·恩利
p_monasterio10|埃夫斯赫姆
p_monasterio11|印德拉沃斯
p_monasterio12|哈古斯塔德斯
p_monasterio13|布里乌顿
p_monasterio14|古德莱克
p_monasterio15|沃辛加斯
p_monasterio16|克洛费索
p_monasterio17|沃斯伯赫
p_monasterio18|德赫斯特
p_monasterio19|伊坦
p_monasterio20|彼得罗克顿
p_monasterio21|梅德斯翰斯泰德
p_monasterio22|科切翰
p_monasterio23|帕特里修斯
p_monasterio24|达雷·凯尔盖奇
p_monasterio25|菲尼安
p_monasterio26|雷瑟翰
p_monasterio27|卡斯赫克
p_monasterio28|塞利克·米奇
p_monasterio29|格兰达洛赫
p_yourlair|我的避难所
p_thiaderd_lair|蒂德赫德的藏身之所
p_destroy1|泰德翰的藏身之所，被摧毁
p_destroy2|斯文的巢穴，被摧毁
p_destroy3|埃斯塞顿战场
p_followers_camp|追随者营地
p_map_txt_laithlind|{!}1
p_map_txt_alban|{!}1
p_map_txt_altclut|{!}1
p_map_txt_norphymbra_1|{!}1
p_map_txt_norphymbra_2|{!}1
p_map_txt_gwynedd_1|{!}1
p_map_txt_gwynedd_2|{!}1
p_map_txt_corniu_1|{!}1
p_map_txt_corniu_2|{!}1
p_map_txt_wessex|{!}1
p_map_txt_eastengla|{!}1
p_map_txt_mearce|{!}1
p_map_txt_aileach|{!}1
p_map_txt_connachta|{!}1
p_map_txt_meath|{!}1
p_map_txt_laigin|{!}1
p_map_txt_mumain|{!}1
p_map_txt_noregr|{!}1
p_map_txt_danmork|{!}1
p_map_txt_frisa|{!}1
p_bridge_1|{!}1
p_bridge_2|{!}2
p_bridge_3|{!}3
p_bridge_4|{!}4
p_bridge_5|{!}5
p_bridge_6|{!}6
p_bridge_7|{!}7
p_bridge_8|{!}8
p_bridge_9|{!}9
p_bridge_10|{!}10
p_bridge_11|{!}11
p_bridge_12|{!}12
p_bridge_13|{!}13
p_bridge_14|{!}14
p_bridge_15|{!}15
p_bridge_16|{!}16
p_bridge_17|{!}17
p_ferry_1a|渡口站
p_ferry_2a|渡口站
p_ferry_3a|渡口站
p_ferry_4a|渡口站
p_ferry_1b|渡口站
p_ferry_2b|渡口站
p_zendar|森达
p_town_1|坎特韦尔
p_town_2|奇潘翰
p_town_3|爱丁堡
p_town_4|里贝拜
p_town_5|顿斯拜
p_town_6|布列塔尼顿
p_town_7|都柏林
p_town_8|切伦·切斯特
p_town_9|凯尔迪夫
p_town_10|约克
p_town_11|多勒斯塔德
p_town_12|伦敦威克
p_town_13|安格尔西
p_town_14|顿威克
p_town_15|斯昆
p_town_16|维坦彻斯特
p_town_17|波斯韦纳赫
p_town_18|凯尔·凯尼赫
p_town_19|凯尔·里格莫纳德
p_town_20|拉思·凯尔特尔
p_town_21|梅斯图
p_town_22|凯尔·梅瓜伊德
p_town_23|顿顿
p_town_24|凯塞尔
p_town_25|艾利赫
p_town_26|布瑞赫尼奥格
p_town_27|贝班拜
p_town_28|克鲁阿翰
p_town_29|特马尔
p_castle_1|凯尔·利古阿里德
p_castle_2|马姆切斯特
p_castle_3|多恩切斯特
p_castle_4|米德尔翰
p_castle_5|丹尼斯伯纳
p_castle_6|阿德·格弗林
p_castle_7|丁·巴尔
p_castle_8|威克顿
p_castle_9|斯诺廷翰
p_castle_10|林肯利
p_castle_11|翰顿
p_castle_12|赫雷潘顿
p_castle_13|奥克森津
p_castle_14|科尔恩彻斯特
p_castle_15|格格内斯堡
p_castle_16|斯坦福津
p_castle_17|诺里克
p_castle_18|海格利斯顿
p_castle_19|伦德利斯堡
p_castle_20|格兰特布里奇
p_castle_21|罗夫津
p_castle_22|多恩沃斯凯斯特
p_castle_23|西罗堡
p_castle_24|多尔切斯特
p_castle_25|威尔顿
p_castle_26|翰顿
p_castle_27|巴顿
p_castle_28|埃斯坎·凯斯特尔
p_castle_29|托万·布利斯特拉
p_castle_30|丁泰格尔
p_castle_31|卡图雷斯
p_castle_32|库尔·诺斯
p_castle_33|凯尔·卡拉达克
p_castle_34|戈万
p_castle_35|顿杜伊姆
p_castle_36|顿福瑟
p_castle_37|顿塔鲁奥
p_castle_38|顿阿韦特
p_castle_39|顿·昂莱
p_castle_40|阿尔特·穆尔赫尔
p_castle_41|丁·拜克
p_castle_42|迪纳斯·布兰
p_castle_43|顿·阿瑟
p_castle_44|凯尔特雷
p_castle_45|凯尔·森昂特
p_castle_46|凯尔·斯沃斯
p_castle_47|梅根·凯尔·凯诺科德
p_castle_48|凯尔温顿
p_castle_49|斯卡法
p_castle_50|韦比约格
p_castle_51|胡赫尔斯坦
p_castle_52|海达拜
p_castle_53|斯科林格索尔
p_castle_54|霍尔达兰德
p_castle_55|阿格迪尔
p_castle_56|罗加兰德
p_castle_57|凯尔·雷赫德
p_castle_58|顿巴特
p_castle_59|安格尔西
p_castle_60|拜尔纳罗伊
p_castle_61|奥克尼群岛
p_castle_62|韦萨峡德
p_castle_63|肯内梅尔
p_castle_64|弗莱斯·英格
p_castle_65|顿·塞布里格
p_castle_66|马格·拉思
p_castle_67|科瓦翰
p_castle_68|德鲁姆·莫尔
p_castle_69|拉思·克洛赫
p_castle_70|费尔·费尔恩迈
p_castle_71|阿尔德·马查
p_castle_72|马格·顿
p_castle_73|阿斯莫尔
p_castle_74|阿尔德·埃哈达
p_castle_75|阿德·布雷卡因
p_castle_76|拉戈尔克兰诺克
p_castle_77|凯尔·科马因
p_castle_78|卢伊涅·康纳赫特
p_castle_79|菲亚赫拉赫·艾德纳
p_castle_80|贝克津
p_castle_81|格里安·艾尔布
p_castle_82|莱斯莫尔
p_castle_83|基阿拉格·卢赫拉
p_castle_84|穆斯克雷格
p_castle_85|顿纳马尔克
p_castle_86|凯尔·达拉
p_castle_87|兰万
p_castle_88|顿博尔格
p_castle_89|罗斯·麦克·特雷恩
p_castle_90|米德盖尔人
p_village_1|利古阿里德翰
p_village_2|马梅翰
p_village_3|多恩翰
p_village_4|米德尔翰
p_village_5|丹尼斯翰
p_village_6|阿德·格弗林翰
p_village_7|巴尔翰
p_village_8|维克斯翰
p_village_9|斯诺廷翰 南部
p_village_10|林克琳翰
p_village_11|翰
p_village_12|赫潘翰
p_village_13|奥克纳翰
p_village_14|科尔恩翰
p_village_15|格格内斯翰
p_village_16|斯坦翰
p_village_17|诺翰
p_village_18|海格利斯翰
p_village_19|伦德莱翰
p_village_20|格兰特翰
p_village_21|赫罗法翰
p_village_22|多恩沃拉翰
p_village_23|塞罗翰
p_village_24|多尔塞翰
p_village_25|威尔翰
p_village_26|翰 翰
p_village_27|巴顿翰
p_village_28|埃斯坎翰
p_village_29|彻弗·托万
p_village_30|彻弗·塔格尔
p_village_31|彻弗·卡图雷斯
p_village_32|彻弗·库伊尔
p_village_33|彻弗·卡拉多克
p_village_34|彻弗·戈布
p_village_35|巴尔顿
p_village_36|巴尔·福瑟尔
p_village_37|巴尔·塔罗
p_village_38|巴尔·阿维尔特
p_village_39|巴尔·奥纳伊
p_village_40|巴尔·穆尔赫尔
p_village_41|彻弗·拜
p_village_42|彻弗·布兰
p_village_43|彻弗·阿瑟
p_village_44|彻弗·厄斯
p_village_45|彻弗·塞尼昂特
p_village_46|彻弗·斯威斯
p_village_47|彻弗·凯因科德
p_village_48|彻弗·温特
p_village_49|斯卡法拜
p_village_50|韦比约格拜
p_village_51|胡赫尔斯坦拜
p_village_52|海达拜
p_village_53|斯基林斯索尔拜
p_village_54|霍尔达拜
p_village_55|阿格迪尔拜
p_village_56|罗加兰拜
p_village_57|彻弗·雷赫德
p_village_58|巴尔·拜特
p_village_59|彻弗·马纳夫
p_village_60|拜尔纳罗伊拜
p_village_61|奥克尼拜
p_village_62|维萨拜
p_village_63|肯内梅尔索普
p_village_64|弗莱斯·英格·索普
p_village_65|巴尔·塞布尔赫
p_village_66|巴尔·马赫
p_village_67|巴尔·马赫·科瓦
p_village_68|巴尔莫北
p_village_69|巴尔·克洛赫尔
p_village_70|巴尔·费尔马伊
p_village_71|巴尔·马查
p_village_72|巴尔顿
p_village_73|巴尔莫南
p_village_74|巴尔·埃卡达
p_village_75|巴尔·布雷卡因
p_village_76|巴尔·克兰诺克
p_village_77|巴尔·科曼
p_village_78|巴尔·卢伊涅
p_village_79|巴尔·菲亚赫拉赫·艾德内
p_village_80|巴尔·贝奇纳
p_zendar|森达
p_town_1|坎特韦尔
p_town_2|奇潘翰
p_town_3|爱丁堡
p_town_4|里贝拜
p_town_5|顿斯拜
p_town_6|布列塔尼顿
p_town_7|都柏林
p_town_8|切伦·切斯特
p_town_9|凯尔迪夫
p_town_10|约克
p_town_11|多勒斯塔德
p_town_12|伦敦威克
p_town_13|安格尔西
p_town_14|顿威克
p_town_15|斯昆
p_town_16|维坦彻斯特
p_town_17|波斯韦纳赫
p_town_18|凯尔·凯尼赫
p_town_19|凯尔·里格莫纳德
p_town_20|拉思·凯尔特尔
p_town_21|梅斯图
p_town_22|凯尔·梅瓜伊德
p_town_23|顿顿
p_town_24|凯塞尔
p_town_25|艾利赫
p_town_26|布瑞赫尼奥格
p_town_27|贝班拜
p_town_28|克鲁阿翰
p_town_29|特马尔
p_castle_1|凯尔·利古阿里德
p_castle_2|马姆切斯特
p_castle_3|多恩切斯特
p_castle_4|米德尔翰
p_castle_5|丹尼斯伯纳
p_castle_6|阿德·格弗林
p_castle_7|丁·巴尔
p_castle_8|威克顿
p_castle_9|斯诺廷翰
p_castle_10|林肯利
p_castle_11|翰顿
p_castle_12|赫雷潘顿
p_castle_13|奥克森津
p_castle_14|科尔恩彻斯特
p_castle_15|格格内斯堡
p_castle_16|斯坦福津
p_castle_17|诺里克
p_castle_18|海格利斯顿
p_castle_19|伦德利斯堡
p_castle_20|格兰特布里奇
p_castle_21|罗夫津
p_castle_22|多恩沃斯凯斯特
p_castle_23|西罗堡
p_castle_24|多尔切斯特
p_castle_25|威尔顿
p_castle_26|翰顿
p_castle_27|巴顿
p_castle_28|埃斯坎·凯斯特尔
p_castle_29|托万·布利斯特拉
p_castle_30|丁泰格尔
p_castle_31|卡图雷斯
p_castle_32|库尔·诺斯
p_castle_33|凯尔·卡拉达克
p_castle_34|戈万
p_castle_35|顿杜伊姆
p_castle_36|顿福瑟
p_castle_37|顿塔鲁奥
p_castle_38|顿阿韦特
p_castle_39|顿·昂莱
p_castle_40|阿尔特·穆尔赫尔
p_castle_41|丁·拜克
p_castle_42|迪纳斯·布兰
p_castle_43|顿·阿瑟
p_castle_44|凯尔特雷
p_castle_45|凯尔·森昂特
p_castle_46|凯尔·斯沃斯
p_castle_47|梅根·凯尔·凯诺科德
p_castle_48|凯尔温顿
p_castle_49|斯卡法
p_castle_50|韦比约格
p_castle_51|胡赫尔斯坦
p_castle_52|海达拜
p_castle_53|斯科林格索尔
p_castle_54|霍尔达兰德
p_castle_55|阿格迪尔
p_castle_56|罗加兰德
p_castle_57|凯尔·雷赫德
p_castle_58|顿巴特
p_castle_59|安格尔西
p_castle_60|拜尔纳罗伊
p_castle_61|奥克尼群岛
p_castle_62|韦萨峡德
p_castle_63|肯内梅尔
p_castle_64|弗莱斯·英格
p_castle_65|顿·塞布里格
p_castle_66|马格·拉思
p_castle_67|科瓦翰
p_castle_68|德鲁姆·莫尔
p_castle_69|拉思·克洛赫
p_castle_70|费尔·费尔恩迈
p_castle_71|阿尔德·马查
p_castle_72|马格·顿
p_castle_73|阿斯莫尔
p_castle_74|阿尔德·埃哈达
p_castle_75|阿德·布雷卡因
p_castle_76|拉戈尔克兰诺克
p_castle_77|凯尔·科马因
p_castle_78|卢伊涅·康纳赫特
p_castle_79|菲亚赫拉赫·艾德纳
p_castle_80|贝克津
p_castle_81|格里安·艾尔布
p_castle_82|莱斯莫尔
p_castle_83|基阿拉格·卢赫拉
p_castle_84|穆斯克雷格
p_castle_85|顿纳马尔克
p_castle_86|凯尔·达拉
p_castle_87|兰万
p_castle_88|顿博尔格
p_castle_89|罗斯·麦克·特雷恩
p_castle_90|米德盖尔人
p_village_1|利古阿里德翰
p_village_2|马梅翰
p_village_3|多恩翰
p_village_4|米德尔翰
p_village_5|丹尼斯翰
p_village_6|阿德·格弗林翰
p_village_7|巴尔翰
p_village_8|维克斯翰
p_village_9|斯诺廷翰 南部
p_village_10|林克琳翰
p_village_11|翰
p_village_12|赫潘翰
p_village_13|奥克纳翰
p_village_14|科尔恩翰
p_village_15|格格内斯翰
p_village_16|斯坦翰
p_village_17|诺翰
p_village_18|海格利斯翰
p_village_19|伦德莱翰
p_village_20|格兰特翰
p_village_21|赫罗法翰
p_village_22|多恩沃拉翰
p_village_23|塞罗翰
p_village_24|多尔塞翰
p_village_25|威尔翰
p_village_26|翰 翰
p_village_27|巴顿翰
p_village_28|埃斯坎翰
p_village_29|彻弗·托万
p_village_30|彻弗·塔格尔
p_village_31|彻弗·卡图雷斯
p_village_32|彻弗·库伊尔
p_village_33|彻弗·卡拉多克
p_village_34|彻弗·戈布
p_village_35|巴尔顿
p_village_36|巴尔·福瑟尔
p_village_37|巴尔·塔罗
p_village_38|巴尔·阿维尔特
p_village_39|巴尔·奥纳伊
p_village_40|巴尔·穆尔赫尔
p_village_41|彻弗·拜
p_village_42|彻弗·布兰
p_village_43|彻弗·阿瑟
p_village_44|彻弗·厄斯
p_village_45|彻弗·塞尼昂特
p_village_46|彻弗·斯威斯
p_village_47|彻弗·凯因科德
p_village_48|彻弗·温特
p_village_49|斯卡法拜
p_village_50|韦比约格拜
p_village_51|胡赫尔斯坦拜
p_village_52|海达拜
p_village_53|斯基林斯索尔拜
p_village_54|霍尔达拜
p_village_55|阿格迪尔拜
p_village_56|罗加兰拜
p_village_57|彻弗·雷赫德
p_village_58|巴尔·拜特
p_village_59|彻弗·马纳夫
p_village_60|拜尔纳罗伊拜
p_village_61|奥克尼拜
p_village_62|维萨拜
p_village_63|肯内梅尔索普
p_village_64|弗莱斯·英格·索普
p_village_65|巴尔·塞布尔赫
p_village_66|巴尔·马赫
p_village_67|巴尔·马赫·科瓦
p_village_68|巴尔莫北
p_village_69|巴尔·克洛赫尔
p_village_70|巴尔·费尔马伊
p_village_71|巴尔·马查
p_village_72|巴尔顿
p_village_73|巴尔莫南
p_village_74|巴尔·埃卡达
p_village_75|巴尔·布雷卡因
p_village_76|巴尔·克兰诺克
p_village_77|巴尔·科曼
p_village_78|巴尔·卢伊涅
p_village_79|巴尔·菲亚赫拉赫·艾德内
p_village_80|巴尔·贝奇纳
p_village_81|巴尔·格里安·艾尔布
p_village_82|巴尔·莱斯·莫尔
p_village_83|巴尔·基尔拉格·卢赫拉
p_village_84|巴尔·穆斯克里格
p_village_85|巴尔纳马尔克
p_village_86|巴尔·达拉
p_village_87|巴尔·利亚温
p_village_88|巴尔·博尔格
p_village_89|巴尔·罗斯·麦克·特雷因
p_village_90|巴尔·马伊格·拉因
p_village_91|巴尔·塔拉
p_village_92|坎特瓦拉翰北
p_village_93|坎特瓦拉翰南
p_village_94|奇潘翰东
p_village_95|奇潘翰西
p_village_96|爱丁翰东
p_village_97|爱丁翰西
p_village_98|里贝拜北
p_village_99|里贝拜南
p_village_100|顿斯拜东
p_village_101|顿斯拜西
p_village_102|彻弗·布立吞东
p_village_103|彻弗·布立吞·西
p_village_104|杜夫林拜北
p_village_105|杜夫林拜南
p_village_106|彻弗迪夫东
p_village_107|彻弗·迪夫·沃斯
p_village_108|埃弗翰 东
p_village_109|埃弗翰西
p_village_110|多尔翰东
p_village_111|多尔翰西斯特
p_village_112|伦敦翰北
p_village_113|伦敦翰南
p_village_114|彻弗·蒙·东
p_village_115|彻弗·蒙·西
p_village_116|顿翰北
p_village_117|顿翰南
p_village_118|巴尔·斯昆东
p_village_119|巴尔·斯昆西
p_village_120|维坦翰诺斯
p_village_121|维坦翰南
p_village_122|彻弗·波斯文厄东
p_village_123|彻弗·波斯文埃赫西
p_village_124|巴尔·凯尼赫恩
p_village_125|巴尔·凯尼赫南
p_village_126|巴尔·里格莫纳德·诺斯
p_village_127|巴尔·里格莫纳德南
p_village_128|巴尔·凯尔特尔东
p_village_129|巴尔·凯尔特尔西
p_village_130|巴尔·梅斯图东
p_village_131|巴尔·梅斯图西
p_village_132|彻弗·梅瓜伊德东
p_village_133|彻弗·梅瓜伊德·西
p_village_134|汤姆翰东
p_village_135|汤姆翰南
p_village_136|巴尔·凯塞尔东
p_village_137|巴尔·凯塞尔西
p_village_138|巴尔·艾利赫东
p_village_139|巴尔·艾利赫西
p_village_140|彻弗·布瑞赫尼奥格东
p_village_141|彻弗·布瑞赫尼奥格西
p_village_142|贝班翰诺斯
p_village_143|贝班翰南
p_village_144|巴尔·克鲁阿翰东
p_village_145|巴尔·克鲁阿翰西
p_village_146|巴尔·特马尔北
p_village_147|巴尔·特马尔南
p_village_148|希伦翰东
p_village_149|西翰·基伦
p_village_150|多克辛顿
p_salt_mine|盐矿
p_four_ways_inn|四路客栈
p_test_scene|测试场景
p_battlefields|战场
p_frisa_beach|弗里西亚海滩
p_farmland|乌尔夫的翰
p_boar_grove|波尔赫斯特
p_readingum|雷丁顿
p_aescesdun|埃斯切顿
p_mega_danishrmy|大夏季军
p_battle_stones|石罗斯
p_farmland_special|农田
p_roman_fort|罗马堡垒
p_troll_bridge|特罗尔津
p_circle_mystic1|神秘圆圈
p_celidon_forest|古石
p_hidden_valley|Strange Ruins
p_quarry1|采石场
p_quarry2|采石场
p_quarry3|采石场
p_quarry4|采石场
p_saltmine1|盐矿
p_saltmine2|盐矿
p_saltmine3|盐矿
p_saltmine4|盐矿
p_lumbercamp1|伐木营地
p_lumbercamp2|伐木营地
p_lumbercamp3|伐木营地
p_lumbercamp4|伐木营地
p_farmsteadsp1|农场stead
p_farmsteadsp2|农场stead
p_farmsteadsp3|农场stead
p_farmsteadsp4|农场stead
p_farmsteadsp5|农场stead
p_farmsteadsp6|农场stead
p_farmsteadsp7|农场stead
p_farmsteadsp8|农场stead
p_farmsteadsp9|农场stead
p_hadrian_wall1|哈德良长城
p_bjorn_camp|比约恩的营地
p_snotingaham_siege|斯诺廷翰围城
p_odin_cave|奥丁的洞穴
p_stonemonumento|石碑
p_forestbattle|森林之战
p_the_thing|大会
p_dhorak_keep|多拉克城堡
p_training_ground|训练场
p_training_ground_1|训练场
p_training_ground_2|训练村
p_training_ground_3|训练场
p_training_ground_4|特雷宁湖
p_training_ground_5|训练营
p_monasterio1|白屋
p_monasterio2|威利布罗德
p_monasterio3|多莫克
p_monasterio4|林迪斯法恩
p_monasterio5|阿波克罗桑
p_monasterio6|彼得
p_monasterio7|阿普尔内斯利
p_monasterio8|兰特欧德格
p_monasterio9|安格尔西
p_monasterio10|伊夫斯赫姆
p_monasterio11|印德拉沃斯
p_monasterio12|哈古斯塔德斯
p_monasterio13|布里乌顿
p_monasterio14|古德莱克
p_monasterio15|沃辛加斯
p_monasterio16|克洛费索
p_monasterio17|沃斯伯翰
p_monasterio18|德赫斯特
p_monasterio19|伊桑
p_monasterio20|彼得罗克索普
p_monasterio21|梅德斯翰斯泰德
p_monasterio22|科切翰
p_monasterio23|帕特里修斯
p_monasterio24|达雷·卡尔盖克
p_monasterio25|菲尼安
p_monasterio26|雷瑟翰
p_monasterio27|卡斯赫克
p_monasterio28|塞利克·米奇
p_monasterio29|格兰达洛赫
p_yourlair|我的避难所
p_thiaderd_lair|泰德翰的藏身之处
p_destroy1|塞德赫德的藏身之所，被摧毁
p_destroy2|斯文的巢穴，被摧毁
p_destroy3|埃斯塞顿战场
p_followers_camp|追随者营地
p_map_txt_laithlind|{!}1
p_map_txt_alban|{!}1
p_map_txt_altclut|{!}1
p_map_txt_norphymbra_1|{!}1
p_map_txt_norphymbra_2|{!}1
p_map_txt_gwynedd_1|{!}1
p_map_txt_gwynedd_2|{!}1
p_map_txt_corniu_1|{!}1
p_map_txt_corniu_2|{!}1
p_map_txt_wessex|{!}1
p_map_txt_eastengla|{!}1
p_map_txt_mearce|{!}1
p_map_txt_aileach|{!}1
p_map_txt_connachta|{!}1
p_map_txt_meath|{!}1
p_map_txt_laigin|{!}1
p_map_txt_mumain|{!}1
p_map_txt_noregr|{!}1
p_map_txt_danmork|{!}1
p_map_txt_frisa|{!}1
p_bridge_1|{!}1
p_bridge_2|{!}2
p_bridge_3|{!}3
p_bridge_4|{!}4
p_bridge_5|{!}5
p_bridge_6|{!}6
p_bridge_7|{!}7
p_bridge_8|{!}8
p_bridge_9|{!}9
p_bridge_10|{!}10
p_bridge_11|{!}11
p_bridge_12|{!}12
p_bridge_13|{!}13
p_bridge_14|{!}14
p_bridge_15|{!}15
p_bridge_16|{!}16
p_bridge_17|{!}17
p_ferry_1a|渡口站
p_ferry_2a|渡口站
p_ferry_3a|渡口站
p_ferry_4a|渡口站
p_ferry_1b|渡口站
p_ferry_2b|渡口站
p_zendar|森达
p_town_1|坎特韦尔
p_town_2|奇潘翰
p_town_3|爱丁堡
p_town_4|里贝拜
p_town_5|顿斯拜
p_town_6|布列塔尼顿
p_town_7|都柏林
p_town_8|切伦·切斯特
p_town_9|凯尔迪夫
p_town_10|约克
p_town_11|多勒斯塔德
p_town_12|伦敦威克
p_town_13|安格尔西
p_town_14|顿威克
p_town_15|斯昆
p_town_16|维坦彻斯特
p_town_17|波斯韦纳赫
p_town_18|凯尔·凯尼赫
p_town_19|凯尔·里格莫纳德
p_town_20|拉思·凯尔特尔
p_town_21|梅斯图
p_town_22|凯尔·梅瓜伊德
p_town_23|顿顿
p_town_24|凯塞尔
p_town_25|艾利赫
p_town_26|布瑞赫尼奥格
p_town_27|贝班拜
p_town_28|克鲁阿翰
p_town_29|特马尔
p_castle_1|凯尔·利古阿里德
p_castle_2|马姆切斯特
p_castle_3|多恩切斯特
p_castle_4|米德尔翰
p_castle_5|丹尼斯伯纳
p_castle_6|阿德·格弗林
p_castle_7|丁·巴尔
p_castle_8|威克顿
p_castle_9|斯诺廷翰
p_castle_10|林肯利
p_castle_11|翰顿
p_castle_12|赫雷潘顿
p_castle_13|奥克森津
p_castle_14|科尔恩彻斯特
p_castle_15|格格内斯堡
p_castle_16|斯坦福津
p_castle_17|诺里克
p_castle_18|海格利斯顿
p_castle_19|伦德利斯堡
p_castle_20|格兰特布里奇
p_castle_21|罗夫津
p_castle_22|多恩沃斯凯斯特
p_castle_23|西罗堡
p_castle_24|多尔切斯特
p_castle_25|威尔顿
p_castle_26|翰顿
p_castle_27|巴顿
p_castle_28|埃斯坎·凯斯特尔
p_castle_29|托万·布利斯特拉
p_castle_30|丁泰格尔
p_castle_31|卡图雷斯
p_castle_32|库尔·诺斯
p_castle_33|凯尔·卡拉达克
p_castle_34|戈万
p_castle_35|顿杜伊姆
p_castle_36|顿福瑟
p_castle_37|顿塔鲁奥
p_castle_38|顿阿韦特
p_castle_39|顿·昂莱
p_castle_40|阿尔特·穆尔赫尔
p_castle_41|丁·拜克
p_castle_42|迪纳斯·布兰
p_castle_43|顿·阿瑟
p_castle_44|凯尔特雷
p_castle_45|凯尔·森昂特
p_castle_46|凯尔·斯沃斯
p_castle_47|梅根·凯尔·凯诺科德
p_castle_48|凯尔温顿
p_castle_49|斯卡法
p_castle_50|韦比约格
p_castle_51|胡赫尔斯坦
p_castle_52|海达拜
p_castle_53|斯科林格索尔
p_castle_54|霍尔达兰德
p_castle_55|阿格迪尔
p_castle_56|罗加兰德
p_castle_57|凯尔·雷赫德
p_castle_58|顿巴特
p_castle_59|安格尔西
p_castle_60|拜尔纳罗伊
p_castle_61|奥克尼群岛
p_castle_62|韦萨峡德
p_castle_63|肯内梅尔
p_castle_64|弗莱斯·英格
p_castle_65|顿·塞布里格
p_castle_66|马格·拉思
p_castle_67|科瓦翰
p_castle_68|德鲁姆·莫尔
p_castle_69|拉思·克洛赫
p_castle_70|费尔·费尔恩迈
p_castle_71|阿尔德·马查
p_castle_72|马格·顿
p_castle_73|阿斯莫尔
p_castle_74|阿尔德·埃哈达
p_castle_75|阿德·布雷卡因
p_castle_76|拉戈尔克兰诺克
p_castle_77|凯尔·科马因
p_castle_78|卢伊涅·康纳赫特
p_castle_79|菲亚赫拉赫·艾德纳
p_castle_80|贝克津
p_castle_81|格里安·艾尔布
p_castle_82|莱斯莫尔
p_castle_83|基阿拉格·卢赫拉
p_castle_84|穆斯克雷格
p_castle_85|顿纳马尔克
